dl,fl1,fl2,fl3,kl,layer,optimizer,train_acc,train_loss,val_acc,val_loss,trainable_params
16,16,32,32,5,3,SGD,0.8490436304612582,0.3498222506043315,0.8554638660261111,0.3392795096951504,16322
16,16,32,32,5,1,Nadam,0.9009251156394548,0.22832094616328724,0.8817204301671464,0.2838812913707448,8322
16,16,32,32,5,2,Nadam,0.9026753344242536,0.2275483776943425,0.8857214304321138,0.2790375630888053,11170
16,16,32,32,5,3,Nadam,0.9000500062656843,0.23506721003526654,0.8832208052609198,0.2855489032362127,16322
32,16,32,32,5,1,RMSprop,0.8982372796599575,0.2410663048226672,0.8867216804946295,0.27074802381660257,8626
32,16,32,32,5,2,RMSprop,0.8969246155545926,0.2416232969518273,0.8869717429953535,0.2817060492297476,11730
32,16,32,32,5,3,RMSprop,0.8967370921365171,0.2453490104887214,0.8879719930578691,0.28187198111581097,16882
32,16,32,32,5,1,Adam,0.9028003500437556,0.2241831029530003,0.8837209302921777,0.2861620359910849,8626
32,16,32,32,5,2,Adam,0.9003625452958103,0.23058739545598955,0.8867216804946295,0.2765286100465198,11730
32,16,32,32,5,3,Adam,0.9001125140419035,0.23543294051510494,0.8627156789793495,0.33844365098679713,16882
32,16,32,32,5,1,SGD,0.8629828728367529,0.31684991733359313,0.8579644911973051,0.3237857510370444,8626
32,16,32,32,5,2,SGD,0.8572321540267039,0.324755694198823,0.8554638660559208,0.33670577288389386,11730
32,16,32,32,5,3,SGD,0.8286660832678591,0.3833036132232295,0.8467116779790994,0.3545080619354372,16882
32,16,32,32,5,1,Nadam,0.9035504437831212,0.2226189021330831,0.8839709928227115,0.2784284294232872,8626
32,16,32,32,5,2,Nadam,0.9008000999975986,0.2289416698429462,0.8839709928227115,0.28243180600426504,11730
32,16,32,32,5,3,Nadam,0.9044880609927228,0.22474476080730132,0.8749687422600708,0.3000449780807939,16882
64,16,32,32,5,1,RMSprop,0.8969246155620441,0.2380368938046197,0.8859714929477427,0.28364800031884485,9234
64,16,32,32,5,2,RMSprop,0.8969871233680693,0.2462884927484479,0.8777194299319888,0.301820267525635,12850
64,16,32,32,5,3,RMSprop,0.8991123890486311,0.24127634162166398,0.8837209302921777,0.2915633141651664,18002
64,16,32,32,5,1,Adam,0.9038629828803106,0.22242079874525547,0.8822205552133091,0.2728795678906513,9234
64,16,32,32,5,2,Adam,0.903800475066834,0.2283643793912213,0.8867216804946295,0.26759404449291185,12850
64,16,32,32,5,3,Adam,0.9008001000125015,0.2325424517155931,0.8854713679313898,0.2734717892226233,18002
64,16,32,32,5,1,SGD,0.8575446930642813,0.32581300353732673,0.8539634909621475,0.3307603550541547,9234
64,16,32,32,5,2,SGD,0.8527940992698593,0.3365803839400613,0.8554638660261111,0.3278877073957134,12850
64,16,32,32,5,3,SGD,0.8449181147792486,0.3572803060849587,0.845211302885326,0.3506994365483232,18002
64,16,32,32,5,1,Nadam,0.9011126390575304,0.2270928081020234,0.8854713679015799,0.2795997159231839,9234
64,16,32,32,5,2,Nadam,0.9040505062909346,0.22667712709259985,0.8837209303219875,0.281492603839815,12850
64,16,32,32,5,3,Nadam,0.8980497561971729,0.23810231501492934,0.8822205552133091,0.2928840588162499,18002
128,16,32,32,5,1,RMSprop,0.8974246780624061,0.2374957369400391,0.8839709928227115,0.28784770608902216,10450
128,16,32,32,5,2,RMSprop,0.8935491936566576,0.25090059658515035,0.8839709928227115,0.2781723185863218,15090
128,16,32,32,5,3,RMSprop,0.8984873108915097,0.24147795362798316,0.8859714929477427,0.2808385581098577,20242
128,16,32,32,5,1,Adam,0.9014876859383906,0.2292262457403366,0.8874718680415162,0.2644927717091352,10450
128,16,32,32,5,2,Adam,0.9005500687362403,0.2336956615436225,0.8852213054157609,0.28398691443062685,15090
128,16,32,32,5,3,Adam,0.89979997497452,0.2345645426232184,0.8857214304321138,0.2784639153369637,20242
128,16,32,32,5,1,SGD,0.857607200907564,0.3249883191528015,0.8574643661809522,0.3236280212285489,10450
128,16,32,32,5,2,SGD,0.8511063882985374,0.3378470352026414,0.8509627407746007,0.33657089775280524,15090
128,16,32,32,5,3,SGD,0.8444180522341775,0.3569350122868948,0.8557139285566451,0.33604257588656017,20242
128,16,32,32,5,1,Nadam,0.9045505688360056,0.2243370078676402,0.8824706177140331,0.2792218660944609,10450
128,16,32,32,5,2,Nadam,0.90180022503558,0.2319296517352683,0.8862215554633717,0.2670874830245018,15090
128,16,32,32,5,3,Nadam,0.9036754594398806,0.22822777929343585,0.8817204301820514,0.2969666695216203,20242
16,16,32,64,5,1,RMSprop,0.8971121389950226,0.24190672652909775,0.8839709928227115,0.28697290374923273,8322
16,16,32,64,5,2,RMSprop,0.8977997249730723,0.2409186037253821,0.8867216804946295,0.2742327939542898,11170
16,16,32,64,5,3,RMSprop,0.8969871233755208,0.2440004882115485,0.8834708677914537,0.2833050905272018,21986
16,16,32,64,5,1,Adam,0.8989248655858465,0.23268589267214024,0.8812203051507935,0.28407806810899866,8322
16,16,32,64,5,2,Adam,0.9018002250057741,0.2302937904385153,0.8824706177289381,0.2931837927672111,11170
16,16,32,64,5,3,Adam,0.9000500062582328,0.2327362073464071,0.8817204301671464,0.28213724586018085,21986
16,16,32,64,5,1,SGD,0.8615451931565952,0.3180348980738262,0.8609652413997569,0.32120742148594666,8322
16,16,32,64,5,2,SGD,0.8577322165345174,0.3281506843746625,0.8584646162136581,0.3259369299751009,11170
16,16,32,64,5,3,SGD,0.8351668958694343,0.366260338325488,0.8517129282916776,0.35075882390219737,21986
16,16,32,64,5,1,Nadam,0.8999249906312795,0.2285257817490173,0.8844711178539693,0.2743700506479092,8322
16,16,32,64,5,2,Nadam,0.90586323288921,0.22105652946340307,0.885471367916485,0.27408640673530793,11170
16,16,32,64,5,3,Nadam,0.9024253031703467,0.23074822751510615,0.8892223056360137,0.2689333820706697,21986
32,16,32,64,5,1,RMSprop,0.9009251156394548,0.23556644427677975,0.8842210553383404,0.2754406011247671,8626
32,16,32,64,5,2,RMSprop,0.8966120764872092,0.2419209847570673,0.885471367916485,0.2843029762944987,11730
32,16,32,64,5,3,RMSprop,0.8997999749968746,0.2380931477857271,0.8804701176039068,0.2903451738610331,23058
32,16,32,64,5,1,Adam,0.9010501312515052,0.228351600170564,0.8822205552133091,0.28484997504292264,8626
32,16,32,64,5,2,Adam,0.900987623430577,0.23084462719166898,0.8792198050257622,0.29669647519067993,11730
32,16,32,64,5,3,Adam,0.8999874984373046,0.2314949980300655,0.8754688673062335,0.30806063864939986,23058
32,16,32,64,5,1,SGD,0.861170146245929,0.3134446782121093,0.8504626157284381,0.3288751665011857,8626
32,16,32,64,5,2,SGD,0.8570446305862739,0.3256957187497895,0.8479619905870537,0.34919731022716016,11730
32,16,32,64,5,3,SGD,0.8457932241381161,0.3495298443525817,0.8572143036504184,0.33569380266125665,23058
32,16,32,64,5,1,Nadam,0.9032379047157376,0.22256462342114072,0.8819704926827754,0.2892348127130808,8626
32,16,32,64,5,2,Nadam,0.9043005375448414,0.2284672007268333,0.8867216805095344,0.27165450071149777,11730
32,16,32,64,5,3,Nadam,0.9029878734916371,0.2289862618677421,0.8837209303070825,0.28679134729699096,23058
64,16,32,64,5,1,RMSprop,0.8977997249507177,0.234716760054471,0.8859714929626477,0.2792399320402095,9234
64,16,32,64,5,2,RMSprop,0.8976747093237644,0.2406961635986497,0.8802200550882778,0.2889566095762475,12850
64,16,32,64,5,3,RMSprop,0.8999874984447562,0.244660720089433,0.8859714929477427,0.27800835949625186,25202
64,16,32,64,5,1,Adam,0.9051131391498444,0.2211256203058735,0.882720680244567,0.276995257038747,9234
64,16,32,64,5,2,Adam,0.9014251781472684,0.2278813172380005,0.8892223056509185,0.2762801891999055,12850
64,16,32,64,5,3,Adam,0.9023002875135876,0.23344798445522766,0.8794698675264863,0.30741692412850496,25202
64,16,32,64,5,1,SGD,0.8656082010027736,0.3092304198652346,0.8662165542130591,0.3137792967265473,9234
64,16,32,64,5,2,SGD,0.8572946618327291,0.3268210758289884,0.8487121781190355,0.3511156058961316,12850
64,16,32,64,5,3,SGD,0.8436679584724573,0.35776544134010896,0.8552138035253871,0.3332282383908746,25202
64,16,32,64,5,1,Nadam,0.9031128890887844,0.2233426542278528,0.8859714929328378,0.2855446553656565,9234
64,16,32,64,5,2,Nadam,0.9049881235228908,0.22431355616438012,0.8894723681665474,0.2657095157644039,12850
64,16,32,64,5,3,Nadam,0.9024253031405408,0.2315525936112059,0.8824706177289381,0.2907033420691165,25202
128,16,32,64,5,1,RMSprop,0.9003000374823336,0.2348693719855367,0.8867216804946295,0.2828583796528405,10450
128,16,32,64,5,2,RMSprop,0.8931116389325148,0.2512652600447913,0.8834708677914537,0.2962347338328692,15090
128,16,32,64,5,3,RMSprop,0.8967370921439686,0.2471091123471291,0.8794698675413911,0.28715653767076604,29490
128,16,32,64,5,1,Adam,0.9026753344018992,0.22944551847147665,0.8809702426202597,0.2826440544404457,10450
128,16,32,64,5,2,Adam,0.9034879359696444,0.2289643264428603,0.8894723681516425,0.2631471790960205,15090
128,16,32,64,5,3,Adam,0.9006125765869746,0.23280004983932495,0.8822205552282141,0.2779817140774597,29490
128,16,32,64,5,1,SGD,0.8595449431178898,0.3209760288776256,0.8587146787441918,0.31889589150627423,10450
128,16,32,64,5,2,SGD,0.8614201775296418,0.3229532328631404,0.8552138035253871,0.3335797872564798,15090
128,16,32,64,5,3,SGD,0.8424803100164003,0.3633827438841374,0.8499624906971801,0.3446210162375503,29490
128,16,32,64,5,1,Nadam,0.9017377172146518,0.2253492574327058,0.8817204301820514,0.27953039232299576,10450
128,16,32,64,5,2,Nadam,0.9031128891185904,0.2285342239600701,0.8887221806047558,0.2672292716832839,15090
128,16,32,64,5,3,Nadam,0.9022377797001108,0.2318125569622194,0.8867216804946295,0.27140285891871296,29490
16,16,32,128,5,1,RMSprop,0.8995499437206134,0.2360847142599183,0.8892223056360137,0.2856353072113739,8322
16,16,32,128,5,2,RMSprop,0.8958619827552949,0.2450069406227345,0.8617154289466437,0.3600914308609859,11170
16,16,32,128,5,3,RMSprop,0.8949868733442669,0.24858231099602104,0.8764691173538443,0.28314450014290377,33314
16,16,32,128,5,1,Adam,0.8997999750043261,0.2340673320447151,0.8809702426351645,0.27838434467139195,8322
16,16,32,128,5,2,Adam,0.9010501312738598,0.233146628551907,0.8847211803845031,0.28321114669116804,11170
16,16,32,128,5,3,Adam,0.8988623577723698,0.2361594246844081,0.8864716179640957,0.2734888497591913,33314
16,16,32,128,5,1,SGD,0.8656082010251281,0.30450389142192325,0.8667166792443168,0.3084480068808229,8322
16,16,32,128,5,2,SGD,0.8594199274760334,0.32000330995508897,0.8597149288067075,0.3332352115828325,11170
16,16,32,128,5,3,SGD,0.8622327790750326,0.3232501416966265,0.8624656164786254,0.3261390974981304,33314
16,16,32,128,5,1,Nadam,0.9039879984849094,0.22236481241128314,0.8857214304321138,0.2775614485945753,8322
16,16,32,128,5,2,Nadam,0.9050506313363677,0.22382550521826264,0.8849712428703222,0.2768173642041058,11170
16,16,32,128,5,3,Nadam,0.9037379672459056,0.22495553304771584,0.8767191798694731,0.29903478768057273,33314
32,16,32,128,5,1,RMSprop,0.8986748343542943,0.2385112308166015,0.882720680244567,0.2817686206252911,8626
32,16,32,128,5,2,RMSprop,0.8941742717914245,0.2434998898440815,0.8774693674014549,0.3121353929550775,11730
32,16,32,128,5,3,RMSprop,0.8969871233978753,0.2477960783025595,0.8829707427601958,0.292084614406022,35410
32,16,32,128,5,1,Adam,0.8995499437206134,0.2306327856317999,0.8929732433853521,0.27270501705595,8626
32,16,32,128,5,2,Adam,0.9031753969320669,0.230003497679616,0.8842210553383404,0.27595562085595005,11730
32,16,32,128,5,3,Adam,0.8975496936968109,0.2436547359592066,0.8842210553383404,0.2850385768044201,35410
32,16,32,128,5,1,SGD,0.8571071383997505,0.32361892655590563,0.8587146787441918,0.325386898387638,8626
32,16,32,128,5,2,SGD,0.8602950368870614,0.3222713254812226,0.8599649913372412,0.3239670446527753,11730
32,16,32,128,5,3,SGD,0.8508563570371791,0.34424405339986536,0.8584646162136581,0.3345352540346467,35410
32,16,32,128,5,1,Nadam,0.9040505062909346,0.22425004022885436,0.8859714929328378,0.2781271637827493,8626
32,16,32,128,5,2,Nadam,0.9004875609227636,0.23414296223262146,0.8819704927125851,0.2921317034764539,11730
32,16,32,128,5,3,Nadam,0.9030503812976622,0.22778901254732856,0.8792198050406671,0.3020283030879352,35410
64,16,32,128,5,1,RMSprop,0.8966120765095636,0.2381365330055485,0.8817204301671464,0.293961582943391,9234
64,16,32,128,5,2,RMSprop,0.8948618577322165,0.24845459971100495,0.8789697425101334,0.28900670376262777,12850
64,16,32,128,5,3,RMSprop,0.8951743968070515,0.25227012954990424,0.8844711178539693,0.2861684550044238,39602
64,16,32,128,5,1,Adam,0.903987998477458,0.2217347242877936,0.8789697425101334,0.2940078307186314,9234
64,16,32,128,5,2,Adam,0.901612701565344,0.23156196122088124,0.8837209303070825,0.27997631969586645,12850
64,16,32,128,5,3,Adam,0.902362795327064,0.2346007483056045,0.8797199300570201,0.2904692619077621,39602
64,16,32,128,5,1,SGD,0.8612951618728824,0.32290275624609394,0.8549637410246631,0.3266021582775636,9234
64,16,32,128,5,2,SGD,0.8557944743241916,0.3297236164609616,0.8539634909472427,0.3423325712828673,12850
64,16,32,128,5,3,SGD,0.8493561694988356,0.34804178666309915,0.8499624906971801,0.3370229443122996,39602
64,16,32,128,5,1,Nadam,0.9001750218851863,0.2306877530739596,0.8844711178539693,0.2849307158241334,9234
64,16,32,128,5,2,Nadam,0.9026128266107768,0.2265226886576154,0.8909727432603208,0.2758625313308007,12850
64,16,32,128,5,3,Nadam,0.8998624828178028,0.2309583118435725,0.8869717429953535,0.2687117585571863,39602
128,16,32,128,5,1,RMSprop,0.8994874359369427,0.23566716873920746,0.8829707427601958,0.2864633053056775,10450
128,16,32,128,5,2,RMSprop,0.8942992874183778,0.24902302883672545,0.8864716179790005,0.2643307311240063,15090
128,16,32,128,5,3,RMSprop,0.9001125140717096,0.24494523268809154,0.8862215554633717,0.2744620445744041,47986
128,16,32,128,5,1,Adam,0.9039254907012388,0.2238120246282264,0.8859714929477427,0.2739824790132138,10450
128,16,32,128,5,2,Adam,0.902362795327064,0.22971536295777456,0.8879719930578691,0.2792955761881106,15090
128,16,32,128,5,3,Adam,0.9008626078259784,0.2356018580655587,0.8902225557134341,0.2785535556699491,47986
128,16,32,128,5,1,SGD,0.8627328416126522,0.31357133180249525,0.8549637409948534,0.3218463603169598,10450
128,16,32,128,5,2,SGD,0.8544818102262783,0.3307821551629612,0.8577144286965811,0.3336650802660477,15090
128,16,32,128,5,3,SGD,0.8482310288562553,0.3521043625563022,0.8542135534926812,0.34198934005242226,47986
128,16,32,128,5,1,Nadam,0.9050506313065616,0.220621566883712,0.8837209303070825,0.27797416652939144,10450
128,16,32,128,5,2,Nadam,0.9025503187749456,0.2304168626012199,0.8849712428852271,0.2748226461693119,15090
128,16,32,128,5,3,Nadam,0.8979872484060507,0.2362734713717496,0.8857214304321138,0.2807114245772928,47986
16,16,64,16,5,1,RMSprop,0.8939242405077117,0.2457903659781309,0.8867216804946295,0.2764640871391621,8322
16,16,64,16,5,2,RMSprop,0.8969871233904239,0.24448540051187004,0.8767191798694731,0.3123637122582066,14274
16,16,64,16,5,3,RMSprop,0.8968621077411159,0.24782322761840803,0.8799699925875538,0.2896949739180734,18642
16,16,64,16,5,1,Adam,0.8996124515564445,0.23280175737100536,0.8822205552133091,0.2836346775107039,8322
16,16,64,16,5,2,Adam,0.8967370921216141,0.2374527044170483,0.8842210553383404,0.2654942872375809,14274
16,16,64,16,5,3,Adam,0.8995499437280648,0.2360980643441728,0.8742185546982792,0.3154974540462193,18642
16,16,64,16,5,1,SGD,0.8599199900062013,0.3136889373738999,0.8554638660708258,0.3223404267425089,8322
16,16,64,16,5,2,SGD,0.8508563570520821,0.3399157800224665,0.8534633659159848,0.34458794956595995,14274
16,16,64,16,5,3,SGD,0.8526065758294292,0.34315399900460664,0.8524631158385643,0.3403045542838127,18642
16,16,64,16,5,1,Nadam,0.902362795327064,0.22680168191478886,0.8829707427601958,0.2840417750658587,8322
16,16,64,16,5,2,Nadam,0.9029878734841856,0.2231793126270896,0.8862215554633717,0.2818305493518989,14274
16,16,64,16,5,3,Nadam,0.904550568828554,0.2266532042982288,0.8872218055109824,0.2732939612875881,18642
32,16,64,16,5,1,RMSprop,0.8984873109213157,0.2368809865152617,0.8822205551984043,0.2898895155343153,8626
32,16,64,16,5,2,RMSprop,0.8987373421454165,0.2409772265393714,0.8772193049156358,0.3015896002891273,15346
32,16,64,16,5,3,RMSprop,0.8965495686811841,0.24875771399698696,0.8847211803695982,0.2789375341871614,18946
32,16,64,16,5,1,Adam,0.9005500687660464,0.2269305665391075,0.8792198050257622,0.2836667564205004,8626
32,16,64,16,5,2,Adam,0.9041755219402424,0.22360439913619576,0.8914728682915787,0.2707186273617517,15346
32,16,64,16,5,3,Adam,0.9031128891185904,0.23366504803100574,0.8842210553234355,0.2774384800241303,18946
32,16,64,16,5,1,SGD,0.8629828728442044,0.3191537660633807,0.8669667417599458,0.3186137321353644,8626
32,16,64,16,5,2,SGD,0.8614201775221902,0.3203877914878097,0.8629657414949784,0.31866784049857105,15346
32,16,64,16,5,3,SGD,0.8331666458083743,0.3758764239341292,0.8492123031502934,0.35474904169586785,18946
32,16,64,16,5,1,Nadam,0.9022377797001108,0.2253478699243729,0.8754688672913287,0.2972587625267625,8626
32,16,64,16,5,2,Nadam,0.9048631078661316,0.22489788824188686,0.8877219305571451,0.28687185462481324,15346
32,16,64,16,5,3,Nadam,0.9011751468710072,0.23420755188119965,0.8899724931829004,0.27351353828177866,18946
64,16,64,16,5,1,RMSprop,0.9003625453256163,0.2345887303784544,0.8897224306821764,0.2804125663965277,9234
64,16,64,16,5,2,RMSprop,0.8938617326942351,0.24732288766006394,0.8729682421350395,0.3272245720971612,17490
64,16,64,16,5,3,RMSprop,0.8994874359145881,0.2395478005116173,0.8844711178390644,0.2721361308231685,19554
64,16,64,16,5,1,Adam,0.9054881860381558,0.2179496569147049,0.8849712429001321,0.2779418750144178,9234
64,16,64,16,5,2,Adam,0.9033629203650456,0.2247238660340444,0.8857214304321138,0.27095204827993563,17490
64,16,64,16,5,3,Adam,0.9012376547142898,0.2375485295373241,0.8892223056509185,0.2743911211693039,19554
64,16,64,16,5,1,SGD,0.8614201774998358,0.3160083485269624,0.8567141786191605,0.3280953366507825,9234
64,16,64,16,5,2,SGD,0.8566070758919371,0.3301803548792956,0.8389597400095082,0.3672469974339202,17490
64,16,64,16,5,3,SGD,0.8222902862708827,0.4153808072956373,0.8432108027602947,0.3873568428966754,19554
64,16,64,16,5,1,Nadam,0.9063007876059012,0.2204768352013988,0.877219304900731,0.2917318282484501,9234
64,16,64,16,5,2,Nadam,0.9005500687660464,0.23125490232424697,0.8802200550882778,0.2907129614077141,17490
64,16,64,16,5,3,Nadam,0.9031753969395186,0.23147378604268115,0.8847211803695982,0.2778085506418461,19554
128,16,64,16,5,1,RMSprop,0.9024253031628954,0.2324263769064431,0.8857214304321138,0.2843067463888887,10450
128,16,64,16,5,2,RMSprop,0.8931116389548693,0.2534945619224213,0.8762190548233104,0.2878916114680497,21778
128,16,64,16,5,3,RMSprop,0.8989248655858465,0.2450044537774621,0.885221305400856,0.28710913839236474,20770
128,16,64,16,5,1,Adam,0.9039879984998124,0.22529259639691895,0.8842210553234355,0.27854161603908656,10450
128,16,64,16,5,2,Adam,0.9010501312738598,0.23157811649763105,0.8762190548382154,0.2907782269585398,21778
128,16,64,16,5,3,Adam,0.9005500687585948,0.23368903159245746,0.8857214304172091,0.2795354827370278,20770
128,16,64,16,5,1,SGD,0.8597949743717965,0.3225273447366696,0.8544636159785004,0.32287280688914216,10450
128,16,64,16,5,2,SGD,0.8561695211752457,0.32679148639257377,0.8464616154783754,0.3492619198735102,21778
128,16,64,16,5,3,SGD,0.8297287160671567,0.3866440338285316,0.8409602401643492,0.3627850211510273,20770
128,16,64,16,5,1,Nadam,0.902487810976372,0.22207329303616727,0.8859714929477427,0.275255572716872,10450
128,16,64,16,5,2,Nadam,0.9042380297611708,0.2252908947160727,0.8917229307923027,0.2864508704059003,21778
